,character,line #,line
330,PADMÉ,330,"Popular rule is not democracy,
Annie. It gives the people what
they want, not what they need.
And, truthfully, I was relieved
when my two terms were up. So
were my parents. They worried
About me during the blockade and
couldn't wait for it all to be
over. Actually, I was hoping to
have a family by now... My
sisters have the most amazing,
wonderful kids... but when the
Queen asked me to serve as
Senator, I couldn't refuse her."
331,ANAKIN,331,"I agree! I think the Republic
needs you... I'm glad you chose
to serve. I feel things are going
to happen in our generation that
will change the galaxy in profound
ways."
332,PADMÉ,332,I think so too.
333,QUEEN JAMILLIA,333,We've been worried about you.
334,(takes her hand),334,"I'm so glad you're safe, Padmé."
335,PADMÉ,335,"Thank you, Your Highness. I only
Wish I could have served you
better by staying on Coruscant for
the vote."
336,SIO BIBBLE,336,"Given the circumstances, Senator,
you know it was the only decision
Her Highness could have made."
337,QUEEN JAMILLIA,337,"How many systems have joined Count
Dooku and the separatists?"
338,PADMÉ,338,"About two hundred. And more are
leaving the Republic every day.
If the Senate votes to create an
army, I'm sure it's going to push
us into a civil war."
339,SIO BIBBLE,339,"It's unthinkable! There hasn't
been a full-scale war since the
formation of the Republic!"
340,QUEEN JAMILLIA,340,"Do you see any way, through
negotiations, to bring the
separatists back into the Republic?"
341,PADMÉ,341,"Not if they feel threatened. The
separatists don't have an army,
but if they are provoked, they
will move to defend themselves.
I'm sure of that. And with no time
or money to build an army, my
guess is they will turn to the
Commerce Guilds or the Trade
Federation for help."
342,QUEEN JAMILLIA,342,"The armies of commerce! Why has
Nothing been done in the Senate
to restrain them?"
343,PADMÉ,343,"I'm afraid that, despite the
Chancellor's best efforts, there
are still many bureaucrats,
judges, and even Senators on the
payrolls of the Guilds."
344,SIO BIBBLE,344,"It's outrageous! After all of
those hearings, and the four trials in
the Supreme Court, Nute Gunray is
still the Viceroy of the Trade
Federation. Do those money
mongers control everything?"
345,QUEEN JAMILLIA,345,"Remember, Counsellor, the courts
were able to reduce the
Federation's armies. That's a
move in the right
direction."
346,PADMÉ,346,"There are rumours, Your Highness,
that the Federation Army was not
reduced as they were ordered."
347,ANAKIN,347,"The Jedi have not been allowed to
investigate. It would be to be too
dangerous for the economy, we were
told."
348,QUEEN JAMILLIA,348,"We must keep our faith in the
Republic. The day we stop
believing democracy can work is
the day we lose it."
349,PADMÉ,349,Let's pray that day never comes.
350,QUEEN JAMILLIA,350,"In the meantime, we must consider
your own safety."
351,"SIO BIBBLE
(to Anakin)",351,"What is your suggestion, Master
Jedi?"
352,PADMÉ,352,"Anakin's not a Jedi yet, Counsellor.
He's still a Padawan learner. I
was thinking..."
353,"ANAKIN
(nettled)",353,"Hey, hold on a minute!"
